"Time	RPM	MAP	TP	lambda	MAT	CLT	Gego	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	PW_raw	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	Vbatt	IacInt	speed_rpm_ratio	altitude	speed	course	distance	distance_sum	inst_Vems	torque	torque_nominal	L100km	lambda_corr_ego	lambda_corr_ego	afr_diff	corrected_ve	",Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
"25.078	2013	54.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.327	36.783	35.105	255.000	0.928	0.928	1.002	83.522	",25.078,2013,54.8,1.2,0.998,30,85,93,100,100,97,0,90,3.728,2.964,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.327,36.783,35.105,255,0.928,0.928,1.002,83.522
"25.125	2012	65.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.351	37.278	35.601	255.000	0.936	0.936	0.994	84.234	",25.125,2012,65.5,1.2,1.006,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.351,37.278,35.601,255,0.936,0.936,0.994,84.234
"25.172	2008	67.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.872	36.092	34.411	255.000	0.932	0.932	0.998	83.878	",25.172,2008,67.5,1.2,1.002,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.872,36.092,34.411,255,0.932,0.932,0.998,83.878
"25.219	2019	80.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.436	39.451	37.783	255.000	0.932	0.932	0.998	83.878	",25.219,2019,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.436,39.451,37.783,255,0.932,0.932,0.998,83.878
"25.266	2010	67.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.853	37.376	35.700	255.000	0.936	0.936	0.994	84.234	",25.266,2010,67.3,1.2,1.006,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.853,37.376,35.7,255,0.936,0.936,0.994,84.234
"25.313	2014	54.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.692	2.936	18	46	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.306	39.353	37.684	255.000	0.938	0.938	0.992	84.412	",25.313,2014,54.3,1.2,1.009,30,85,93,100,100,97,0,90,3.692,2.936,18,46,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.306,39.353,37.684,255,0.938,0.938,0.992,84.412
"25.359	2010	66.8	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.841	36.685	35.006	255.000	0.940	0.940	0.989	84.590	",25.359,2010,66.8,1.2,1.011,30,85,93,100,100,97,0,90,4.395,3.624,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.841,36.685,35.006,255,0.94,0.94,0.989,84.59
"25.406	2019	80.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	47	8.7	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.449	36.685	35.006	255.000	0.936	0.936	0.994	84.234	",25.406,2019,80.5,1.2,1.006,30,85,93,100,100,97,0,90,5.144,4.38,18,47,8.7,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.449,36.685,35.006,255,0.936,0.936,0.994,84.234
"25.453	2018	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.135	4.364	18	47	8.6	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.435	37.574	35.899	255.000	0.932	0.932	0.998	83.878	",25.453,2018,67.3,1.2,1.002,30,85,93,100,100,97,0,90,5.135,4.364,18,47,8.6,1,40,4.03,649,12,123,0,0,0,0,0,0,3.435,37.574,35.899,255,0.932,0.932,0.998,83.878
"25.500	2007	67.5	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.871	36.289	34.609	255.000	0.940	0.940	0.989	84.590	",25.5,2007,67.5,1.2,1.011,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.871,36.289,34.609,255,0.94,0.94,0.989,84.59
"25.547	2012	55.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.351	39.155	37.485	255.000	0.938	0.938	0.992	84.412	",25.547,2012,55,1.2,1.009,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.351,39.155,37.485,255,0.938,0.938,0.992,84.412
"25.594	2008	67.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.872	37.080	35.403	255.000	0.938	0.938	0.992	84.412	",25.594,2008,67.5,1.2,1.009,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.872,37.08,35.403,255,0.938,0.938,0.992,84.412
"25.641	2017	80.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.433	39.353	37.684	255.000	0.938	0.938	0.992	84.412	",25.641,2017,80.3,1.2,1.009,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.433,39.353,37.684,255,0.938,0.938,0.992,84.412
"25.688	2004	67.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.845	37.278	35.601	255.000	0.938	0.938	0.992	84.412	",25.688,2004,67.3,1.2,1.009,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.845,37.278,35.601,255,0.938,0.938,0.992,84.412
"25.734	2009	54.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.692	2.936	18	47	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.300	36.487	34.808	255.000	0.938	0.938	0.992	84.412	",25.734,2009,54.3,1.2,1.009,30,85,93,100,100,97,0,90,3.692,2.936,18,47,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.3,36.487,34.808,255,0.938,0.938,0.992,84.412
"25.781	2011	66.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.350	38.167	36.494	255.000	0.938	0.938	0.992	84.412	",25.781,2011,66,1.2,1.009,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.35,38.167,36.494,255,0.938,0.938,0.992,84.412
"25.828	2006	66.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.835	36.092	34.411	255.000	0.932	0.932	0.998	83.878	",25.828,2006,66.8,1.2,1.002,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.835,36.092,34.411,255,0.932,0.932,0.998,83.878
"25.875	2015	80.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.429	38.661	36.989	255.000	0.936	0.936	0.994	84.234	",25.875,2015,80,1.2,1.006,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.429,38.661,36.989,255,0.936,0.936,0.994,84.234
"25.922	2004	67.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.845	36.487	34.808	255.000	0.938	0.938	0.992	84.412	",25.922,2004,67,1.2,1.009,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.845,36.487,34.808,255,0.938,0.938,0.992,84.412
"25.969	2010	54.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.735	2.964	18	46	6.3	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.323	38.760	37.089	255.000	0.936	0.936	0.994	84.234	",25.969,2010,54.5,1.2,1.006,30,85,93,100,100,97,0,90,3.735,2.964,18,46,6.3,1,40,4.03,649,12,123,0,0,0,0,0,0,2.323,38.76,37.089,255,0.936,0.936,0.994,84.234
"26.016	2010	66.5	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	47	7.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.841	36.092	34.411	255.000	0.940	0.940	0.989	84.590	",26.016,2010,66.5,1.2,1.011,30,85,93,100,100,97,0,90,4.388,3.624,18,47,7.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.841,36.092,34.411,255,0.94,0.94,0.989,84.59
"26.063	2018	80.3	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	5.135	4.364	18	47	8.6	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.435	36.783	35.105	255.000	0.940	0.940	0.989	84.590	",26.063,2018,80.3,1.2,1.011,30,85,93,100,100,97,0,90,5.135,4.364,18,47,8.6,1,40,4.03,649,12,123,0,0,0,0,0,0,3.435,36.783,35.105,255,0.94,0.94,0.989,84.59
"26.109	2009	67.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.419	39.155	37.485	255.000	0.932	0.932	0.998	83.878	",26.109,2009,67,1.2,1.002,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.419,39.155,37.485,255,0.932,0.932,0.998,83.878
"26.156	2011	67.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.877	37.080	35.403	255.000	0.930	0.930	1.000	83.700	",26.156,2011,67.5,1.2,1,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.877,37.08,35.403,255,0.93,0.93,1,83.7
"26.203	2016	55.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.356	38.365	36.692	255.000	0.928	0.928	1.002	83.522	",26.203,2016,55,1.2,0.998,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.356,38.365,36.692,255,0.928,0.928,1.002,83.522
"26.250	2012	67.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.856	35.993	34.312	255.000	0.930	0.930	1.000	83.700	",26.25,2012,67.3,1.2,1,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.856,35.993,34.312,255,0.93,0.93,1,83.7
"26.297	2019	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	47	8.7	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.449	38.760	37.089	255.000	0.932	0.932	0.998	83.878	",26.297,2019,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.151,4.38,18,47,8.7,1,40,4.03,649,12,123,0,0,0,0,0,0,3.449,38.76,37.089,255,0.932,0.932,0.998,83.878
"26.344	2008	68.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	47	7.5	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.901	36.685	35.006	255.000	0.932	0.932	0.998	83.878	",26.344,2008,68,1.2,1.002,30,85,93,100,100,97,0,90,4.468,3.704,18,47,7.5,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.901,36.685,35.006,255,0.932,0.932,0.998,83.878
"26.391	2013	54.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.327	38.068	36.394	255.000	0.930	0.930	1.000	83.700	",26.391,2013,54.5,1.2,1,30,85,93,100,100,97,0,90,3.728,2.964,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.327,38.068,36.394,255,0.93,0.93,1,83.7
"26.438	2011	68.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.325	38.760	37.089	255.000	0.928	0.928	1.002	83.522	",26.438,2011,68,1.2,0.998,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.325,38.76,37.089,255,0.928,0.928,1.002,83.522
"26.484	2009	65.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.324	3.560	18	46	7.2	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.789	37.278	35.601	255.000	0.932	0.932	0.998	83.878	",26.484,2009,65.8,1.2,1.002,30,85,93,100,100,97,0,90,4.324,3.56,18,46,7.2,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.789,37.278,35.601,255,0.932,0.932,0.998,83.878
"26.531	2018	80.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.435	38.957	37.287	255.000	0.936	0.936	0.994	84.234	",26.531,2018,80,1.2,1.006,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.435,38.957,37.287,255,0.936,0.936,0.994,84.234
"26.578	2005	66.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	46	7.3	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.834	36.586	34.907	255.000	0.932	0.932	0.998	83.878	",26.578,2005,66.5,1.2,1.002,30,85,93,100,100,97,0,90,4.395,3.624,18,46,7.3,1,40,4.03,649,12,123,0,0,0,0,0,0,2.834,36.586,34.907,255,0.932,0.932,0.998,83.878
"26.625	2008	54.5	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.321	37.475	35.799	255.000	0.926	0.926	1.004	83.344	",26.625,2008,54.5,1.2,0.996,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.321,37.475,35.799,255,0.926,0.926,1.004,83.344
"26.672	2007	66.8	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	47	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.837	36.685	35.006	255.000	0.926	0.926	1.004	83.344	",26.672,2007,66.8,1.2,0.996,30,85,93,100,100,97,0,90,4.395,3.624,18,47,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.837,36.685,35.006,255,0.926,0.926,1.004,83.344
"26.719	2018	80.5	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.447	37.475	35.799	255.000	0.926	0.926	1.004	83.344	",26.719,2018,80.5,1.2,0.996,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.447,37.475,35.799,255,0.926,0.926,1.004,83.344
"26.766	2017	80.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.135	4.364	18	46	8.6	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.433	38.365	36.692	255.000	0.932	0.932	0.998	83.878	",26.766,2017,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.135,4.364,18,46,8.6,1,40,4.03,649,12,123,0,0,0,0,0,0,3.433,38.365,36.692,255,0.932,0.932,0.998,83.878
"26.813	2008	67.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.872	36.388	34.709	255.000	0.930	0.930	1.000	83.700	",26.813,2008,67.8,1.2,1,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.872,36.388,34.709,255,0.93,0.93,1,83.7
"26.859	2013	55.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.352	38.957	37.287	255.000	0.928	0.928	1.002	83.522	",26.859,2013,55.3,1.2,0.998,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.352,38.957,37.287,255,0.928,0.928,1.002,83.522
"26.906	2010	67.5	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.875	36.487	34.808	255.000	0.928	0.928	1.002	83.522	",26.906,2010,67.5,1.2,0.998,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.875,36.487,34.808,255,0.928,0.928,1.002,83.522
"26.953	2018	80.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	47	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.435	37.969	36.295	255.000	0.930	0.930	1.000	83.700	",26.953,2018,80.3,1.2,1,30,85,93,100,100,97,0,90,5.128,4.364,18,47,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.435,37.969,36.295,255,0.93,0.93,1,83.7
"27.000	2008	67.5	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	40.0	4.03	648	12.12	123	0	0.0	0.0	0.0	0	0	2.872	37.278	35.601	255.000	0.928	0.928	1.002	83.522	",27,2008,67.5,1.2,0.998,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,40,4.03,648,12.12,123,0,0,0,0,0,0,2.872,37.278,35.601,255,0.928,0.928,1.002,83.522
"27.047	2010	54.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.707	2.936	18	46	6.2	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.302	38.068	36.394	255.000	0.930	0.930	1.000	83.700	",27.047,2010,54.3,1.2,1,30,85,93,100,100,97,0,90,3.707,2.936,18,46,6.2,1,40,4.03,649,12,123,0,0,0,0,0,0,2.302,38.068,36.394,255,0.93,0.93,1,83.7
"27.109	2011	54.5	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.325	39.353	37.684	255.000	0.928	0.928	1.002	83.522	",27.109,2011,54.5,1.2,0.998,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.325,39.353,37.684,255,0.928,0.928,1.002,83.522
"27.156	2008	55.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.346	38.859	37.188	255.000	0.928	0.928	1.002	83.522	",27.156,2008,55,1.2,0.998,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.346,38.859,37.188,255,0.928,0.928,1.002,83.522
"27.203	2002	66.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	47	7.3	1.000	40.0	4.03	648	12.24	123	0	0.0	0.0	0.0	0	0	2.830	36.092	34.411	255.000	0.928	0.928	1.002	83.522	",27.203,2002,66.8,1.2,0.998,30,85,93,100,100,97,0,90,4.38,3.624,18,47,7.3,1,40,4.03,648,12.24,123,0,0,0,0,0,0,2.83,36.092,34.411,255,0.928,0.928,1.002,83.522
"27.250	2008	79.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.099	4.328	18	47	8.5	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.389	39.649	37.981	255.000	0.930	0.930	1.000	83.700	",27.25,2008,79.8,1.2,1,30,85,93,100,100,97,0,90,5.099,4.328,18,47,8.5,1,40,4.03,649,12,123,0,0,0,0,0,0,3.389,39.649,37.981,255,0.93,0.93,1,83.7
"27.297	1995	67.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.832	38.266	36.593	255.000	0.930	0.930	1.000	83.700	",27.297,1995,67,1.2,1,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.832,38.266,36.593,255,0.93,0.93,1,83.7
"27.344	1997	55.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.767	2.996	18	46	6.3	1.000	40.0	4.03	648	12.00	123	0	0.0	0.0	0.0	0	0	2.333	39.254	37.584	255.000	0.932	0.932	0.998	83.878	",27.344,1997,55,1.2,1.002,30,85,93,100,100,97,0,90,3.767,2.996,18,46,6.3,1,40,4.03,648,12,123,0,0,0,0,0,0,2.333,39.254,37.584,255,0.932,0.932,0.998,83.878
"27.391	1996	67.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.855	37.574	35.899	255.000	0.928	0.928	1.002	83.522	",27.391,1996,67.8,1.2,0.998,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.855,37.574,35.899,255,0.928,0.928,1.002,83.522
"27.438	2004	81.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.179	4.408	18	47	8.6	1.000	40.0	4.03	648	12.00	123	0	0.0	0.0	0.0	0	0	3.445	36.092	34.411	255.000	0.928	0.928	1.002	83.522	",27.438,2004,81,1.2,0.998,30,85,93,100,100,97,0,90,5.179,4.408,18,47,8.6,1,40,4.03,648,12,123,0,0,0,0,0,0,3.445,36.092,34.411,255,0.928,0.928,1.002,83.522
"27.484	2002	80.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	47	8.6	1.000	40.0	4.03	648	12.24	123	0	0.0	0.0	0.0	0	0	3.420	37.376	35.700	255.000	0.928	0.928	1.002	83.522	",27.484,2002,80.8,1.2,0.998,30,85,93,100,100,97,0,90,5.136,4.38,18,47,8.6,1,40,4.03,648,12.24,123,0,0,0,0,0,0,3.42,37.376,35.7,255,0.928,0.928,1.002,83.522
"27.531	1993	67.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.3	1.000	40.0	4.03	648	12.24	123	0	0.0	0.0	0.0	0	0	2.851	35.993	34.312	255.000	0.936	0.936	0.994	84.234	",27.531,1993,67.8,1.2,1.006,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.3,1,40,4.03,648,12.24,123,0,0,0,0,0,0,2.851,35.993,34.312,255,0.936,0.936,0.994,84.234
"27.578	1997	55.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	47	6.2	1.000	40.0	4.03	648	12.24	123	0	0.0	0.0	0.0	0	0	2.333	39.254	37.584	255.000	0.936	0.936	0.994	84.234	",27.578,1997,55.3,1.2,1.006,30,85,93,100,100,97,0,90,3.752,2.996,18,47,6.2,1,40,4.03,648,12.24,123,0,0,0,0,0,0,2.333,39.254,37.584,255,0.936,0.936,0.994,84.234
"27.625	1993	66.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	40.0	4.03	648	12.24	123	0	0.0	0.0	0.0	0	0	2.817	37.080	35.403	255.000	0.936	0.936	0.994	84.234	",27.625,1993,66.8,1.2,1.006,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,40,4.03,648,12.24,123,0,0,0,0,0,0,2.817,37.08,35.403,255,0.936,0.936,0.994,84.234
"27.672	2005	80.8	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	40.0	4.03	648	12.12	123	0	0.0	0.0	0.0	0	0	3.425	39.056	37.386	255.000	0.926	0.926	1.004	83.344	",27.672,2005,80.8,1.2,0.996,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,40,4.03,648,12.12,123,0,0,0,0,0,0,3.425,39.056,37.386,255,0.926,0.926,1.004,83.344
"27.719	1997	67.0	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.3	1.000	40.0	4.03	648	12.24	123	0	0.0	0.0	0.0	0	0	2.835	37.772	36.097	255.000	0.926	0.926	1.004	83.344	",27.719,1997,67,1.2,0.996,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.3,1,40,4.03,648,12.24,123,0,0,0,0,0,0,2.835,37.772,36.097,255,0.926,0.926,1.004,83.344
